Country,Country Code,Series,Series Code,1987 [1987],1988 [1988],1989 [1989],1990 [1990],1991 [1991],1992 [1992],1993 [1993],1994 [1994],1995 [1995],1996 [1996],1997 [1997],1998 [1998],1999 [1999],2000 [2000],2001 [2001],2002 [2002],2003 [2003],2004 [2004],2005 [2005],2006 [2006],2007 [2007],2008 [2008],2009 [2009],2010 [2010],2011 [2011],2012 [2012],2013 [2013],2014 [2014],2015 [2015],2016 [2016],2017 [2017],2018 [2018],2019 [2019],2020 [2020],2021 [2021],2022 [2022],2023 [2023]
Poland,POL,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,193232.199257778,277744.989095817,294979.231771141,308374.268404077,322361.644610478,337390.157649791,342266.508803344,348899.568797043,361256.21490163,379805.266852832,392890.577811984,417538.18224809,447001.527534743,466298.947479054,478746.189700408,495995.952189884,520991.475093449,529433.615316614,536337.984654006,553836.447375201,574619.458418609,592154.038238169,620737.831588225,653639.230848591,681649.333949184,667520.682726717,712199.193961568,750967.977117031,191226.591728539
Poland,POL,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,0,0,141897.822630999,159073.367758409,160073.316699152,175455.746133101,170994.753563835,174958.147501952,194128.298664234,199069.84519298,217742.590614473,257297.084359929,306377.33813751,344881.77584241,431151.584581617,539388.266429448,443142.633026087,479344.906246604,529715.750215112,501115.771921407,524484.939722117,546324.494735119,477646.155201836,471905.172072984,528235.009706831,587931.496412318,596048.102740369,600572.41534047,681134.028756699,690046.897431103,190124.964903831
Portugal,PRT,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,188986.478032456,195609.131861641,204217.396827689,214036.197019882,222397.69302578,230884.722159691,235372.271043966,237186.9018934,234979.784687296,239182.930717235,241053.035749795,244970.086051266,251110.531194734,251912.172207229,244047.339427721,248288.119351846,244076.63917233,234173.846378925,232013.087879846,233851.158524967,238041.80333054,242849.044983767,251364.201872502,258526.231444663,265462.066988443,243427.096389626,256822.418740393,273996.105934815,69957.6328808704
Portugal,PRT,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,36263.2106131122,43976.7337361148,48889.7485164186,67093.1267712394,74690.194659186,88357.1263891144,83869.4619180168,92283.7386738732,118048.738853673,121829.585893892,115762.280630719,124134.66234225,127502.619420706,118518.919327974,121596.014745756,134816.911344467,165321.80644361,189369.947000544,197231.853329146,208916.142669215,240650.562287015,263243.635601763,244526.997594362,238172.882901246,245103.414867508,216447.040385771,226492.35872551,229903.142231525,199523.629664959,206255.771508353,221462.929577011,242438.144194303,240036.436614769,229036.590596468,254035.15287617,251811.323654517,69140.3222284781
Qatar,QAT,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120996.812539052,136030.727464912,142381.968437789,148601.21263831,154488.524212279,160113.834069179,163552.291802496,166196.366454391,168737.758355358,168452.408350205,0,0,0,0
Qatar,QAT,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41906.3457414454,55962.4864120051,70347.5323110485,98914.8326874927,96992.4031254912,123479.892612133,167826.123498813,186735.497091167,198502.595251075,205947.216906531,161524.14381984,151503.86525288,164978.833729548,190419.75222096,182499.589034757,0,0,0,0
Romania,ROU,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,117829.04448521,122516.280083302,117731.502445707,115305.560904555,114675.378456179,117630.77181056,123090.807044057,129987.159679443,132946.176437966,146271.17270209,153619.291365901,165713.634647235,177527.236575647,193978.216061156,183722.82284997,176818.20885314,184659.690224926,188261.643814405,188454.40891476,196277.338457338,202564.379452206,208458.353565749,225825.619490688,238787.695595948,247904.615225718,240013.56568527,254167.451880917,264897.36609854,67250.9606201878
Romania,ROU,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,0,0,37383.8547083292,36524.725962434,35052.0507755064,41326.8794865584,35670.4000618048,37009.0308574863,39919.5505609419,45569.4697886118,57139.523723307,74371.3633138912,97882.1109403195,121725.217104344,173673.347326963,213484.138887117,173877.07747696,169617.103739318,192722.429156155,178833.031819405,189226.069483176,199453.154923072,177574.538020754,184722.242339524,209840.647664244,242137.366277947,249837.687610632,251241.55114668,284229.045691552,299913.174389914,84919.5554181688
Russian Federation,RUS,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,913405.428657467,880974.594138123,892251.026125607,846386.901274975,897461.193821713,987919.867633063,1038022.21566559,1087218.05087526,1167436.10384253,1251023.19954085,1330328.33022984,1438353.87817628,1561264.12575049,1647037.72565593,1516650.69499955,1585142.06854693,1646774.67794653,1706221.72252951,1734843.23483737,1743761.33972708,1719257.16592496,1722333.29017856,1751991.82392948,1796287.4541402,1833437.14009436,1797957.58975268,1880796.31613148,1854142.62887999,464714.185969137
Russian Federation,RUS,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,168527.072598145,293409.337306248,333055.733933558,419741.107790341,434542.69459115,331968.499088991,206382.69964055,277982.192460455,327762.201776476,368999.426585778,461820.538624338,632414.919751139,816160.694324965,1062053.34312296,1393579.60524617,1787088.53205594,1315448.48577444,1633458.37302021,2040282.02743438,2189140.12792947,2287391.97993718,2074156.14468057,1361245.03889407,1281949.3568427,1573771.78577369,1652987.21926938,1694033.62442437,1487474.24821635,1830290.79912964,2243667.47133501,530912.422992578
Rwanda,RWA,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531239.327137003,589909.750708958,622033.062615125,639791.347585125,665332.305126775,696391.908274438,712533.630453788,712132.288864106,731640.553197829,738015.671384049,705944.15014147,733509.680104399,798186.053442492,202490.669987872
Saudi Arabia,SAU,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328378.408643838,376163.235037362,416577.030527133,518438.411414599,429585.574729849,528863.854183305,677175.630871004,742002.7378987,753631.672983743,765580.386798652,668174.966796678,664865.696369642,713670.577190182,845377.105251604,837882.895421608,733541.836115558,868018.262048188,1107270.41529074,269596.08772418
Senegal,SEN,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Serbia and Montenegro,YUG,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Serbia and Montenegro,YUG,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,49741.3416636734,55351.0122356821,60974.5606484729,66975.4901474838,71434.5365738499,76163.5138736475,84875.6375844741,94326.515859314,101088.390727153,108712.203171493,117740.356919933,115204.147165901,121747.480392512,132747.043256023,131347.167593759,136440.266458633,142593.096482245,156813.898557408,168343.910968836,183586.10838513,200167.929649996,204021.022830329,204145.64858864,233801.769913952,248253.067810027,259241.363515676,271647.809664026,282374.143949365,290822.863494059,301350.785877523,315094.520000254,326438.349498218,330790.701435798,317881.149208004,346071.646882791,358632.535536479,89668.4392114333
Singapore,SGP,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,21616.1450507234,26517.8955772962,31390.8972554185,38930.0107633271,45462.5937588251,52080.027951907,60568.8652261318,73789.0341069351,87812.3263027866,96317.4604759999,100206.454144503,85946.2252873191,86334.0461673366,96022.8191005535,89897.0093148824,92578.5665359591,97585.2869235727,114987.034018701,127644.852395099,148645.693107794,181088.933635841,194127.481207445,194661.042431044,240314.232865248,279584.617077278,295211.074695213,307493.410080605,314631.486181463,307901.574259512,318943.870121003,343357.494186351,376825.325823294,377079.55878756,348877.133435041,423923.785366813,466906.190500784,118603.71358913
Slovak Republic,SVK,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,48793.8494275497,51998.892557253,55040.7479953909,57279.5587512716,57214.8349857756,57852.2236390875,59741.3884507333,62428.5149492503,65902.8830706205,69388.1100277755,73966.6516901318,80236.3698505675,88910.8176656497,93982.4112106649,88876.39560522,94851.6499636565,97377.3696873885,98680.6885264165,99302.3794345185,101965.832358573,107208.048830944,109320.010377648,112495.994118272,117006.375279822,119969.698623951,115961.020050482,121611.713169247,123697.446380723,31110.9065471135
Slovak Republic,SVK,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,0,0,26202.8082570142,28425.2241765722,27627.5553219898,29712.1119992277,30429.3580673893,29130.4818886814,30707.4376848709,35280.8098148,46897.3269878215,57388.6563245551,62706.5312655374,70765.1387605936,86605.6456050375,100892.536199894,89345.9021057255,91150.2457329542,99859.6184829815,94679.5140697146,98927.4330658043,101385.647571481,88895.2488837256,89868.1757394392,95651.665595246,106109.168183377,105667.209977243,106694.748530404,118621.109839637,115337.072588055,32040.3179319746
Slovenia,SVN,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,31493.4797266185,32432.5916933722,34079.6644836724,35124.0586806255,36954.3391313517,38438.1001157518,39784.8007689735,41140.0676928938,42295.685243273,43901.7228336135,45773.4529812686,48539.1149260248,51972.39332265,53590.4513250999,49482.6481937842,50083.8069649104,50660.7867461614,49393.5313453869,48916.1690024218,50184.5297284478,51164.1242325354,52859.1405056167,55576.9971332481,58110.817106515,60089.7638035597,57142.8285175676,61871.2717775661,65394.6341821835,16450.4175515065
Slovenia,SVN,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,0,0,14043.328946983,15669.6606473134,15639.4910480817,17056.1107352715,18252.4720662613,17392.5876197607,19019.4116028142,22341.7854122328,28978.5526204444,34064.3113569743,36149.9777971455,39686.729381311,48333.3389585692,55671.5536584014,50361.9519899,47994.5394266881,51566.3053640417,46740.7143581053,48574.9488113127,50012.3427597485,42952.7130533687,44640.2559292513,48769.0654807919,54452.4618456755,54559.4985037517,53410.2572300377,61401.8864611687,62008.881725079,17064.0750239477
Solomon Islands,SLB,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,221757.346287476,231071.39378904,236605.077848183,235853.240861034,233451.578223772,228462.541421331,231280.881187665,238681.870184859,246080.961108341,256662.622153611,263335.749831597,264652.413595962,271004.067526321,282386.31608355,290010.678387051,300742.187356944,309611.186522375,323712.775317069,340795.13902839,359892.657630059,379184.578939273,391284.599055453,385266.306808075,396977.421610546,409555.756302127,419369.796378854,429793.018218488,435869.551359236,441631.104162424,444565.925715499,449713.801318042,456714.796255106,457902.091311212,430595.803500008,450846.851425435,459459.910335607,115094.9941482
South Africa,ZAF,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,96488.1937216292,104056.473476509,108122.532853098,126097.38188688,135348.729692407,146900.297070191,147107.695642009,153638.490166637,171768.039081271,163901.153023714,169054.940849834,153973.272843072,151428.638624163,151943.924597635,136481.448302136,130363.087006767,198946.561978387,257360.172224546,288698.769721208,304738.629697352,333169.452032995,319257.293461662,336409.698975373,418227.437206623,459560.842961446,434972.244348466,401405.708263647,381162.362952497,347732.959510185,324744.705086891,381411.62677432,406579.258863715,389223.502673456,340604.92488245,420558.54600124,406038.395315282,96036.0793820421
South Asia developing,SAS,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,0,0,648777.230748245,687846.093301056,735518.733932815,777218.045888178,807451.788551057,844681.394652819,902800.829861117,972659.3282736,1060450.08234083,1159528.29823272,1276148.51652764,1355610.17381074,1425014.49818028,1580555.15613816,1703859.88227786,1804782.28829207,1914173.23895166,2047052.82409569,2192647.22840256,2387370.29332114,2533496.46495934,2713863.58972113,2834711.11825339,2659675.64254909,2895864.05481629,3080153.08223994,797619.587030745
South Asia developing,SAS,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,0,0,0,0,423669.038293215,427442.665673617,456780.51235746,479719.150646554,491137.590695652,514463.103856963,596040.622992616,694923.119415996,812926.71716812,916942.27612795,1172982.88026002,1292472.18481614,1272434.63818564,1636746.52489525,1883357.90789087,1877333.77928536,1942332.58508917,2086237.14768959,2173317.79904245,2315796.83299245,2649048.79312217,2827110.01779005,2894525.57509609,2682360.36940882,3162877.68195676,3457838.37406325,875403.470947482
Spain,ESP,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,985463.527766541,1011682.92601839,1049104.8077996,1095205.48378541,1144384.40023985,1204428.66615354,1251791.18680173,1285949.06036138,1324298.40484973,1365688.83625612,1415570.91805677,1473575.86686071,1526724.70899777,1540298.13947727,1482293.19067333,1484739.82078206,1472651.15626844,1429034.26394195,1409007.12412052,1428699.8819867,1483516.50572769,1528579.63441204,1574085.85358853,1610024.34546129,1641955.75810085,1455996.73320545,1536403.89695324,1620147.99996632,412381.018490065
Spain,ESP,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,275983.004822603,312507.115483588,329187.476257869,427244.875030851,454535.00361576,513462.990654518,477956.109149944,514341.032390872,610725.850371815,631677.219734104,587421.244448222,619891.006469241,634965.824494226,597780.570363868,627795.751074353,709296.943653884,908269.396527549,1069185.6129991,1153130.13734025,1261523.28789687,1475100.64515622,1630967.96480448,1489736.55729924,1422578.58936367,1480611.34789303,1326042.04042375,1355730.05014814,1371738.45672556,1196914.33623159,1232586.71882738,1313766.17015491,1422414.28622664,1394652.46409435,1277208.39831109,1427384.37506035,1396538.83704859,378626.443232652
Sri Lanka,LKA,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56111.7652654879,60861.1911698623,66512.911714523,68886.1764607208,72241.4534806473,69498.4833734962,72937.3051684103,77551.4791778368,79399.2793893813,79238.2352843744,75310.3498550925,78136.4977155294,71906.8679179609,16986.8962851658
Sri Lanka,LKA,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60781.3497089374,69870.6850075178,73212.6501442631,79431.5486157472,84809.4082643294,85003.2096866105,87673.4789488486,94364.9269364648,94753.7184842987,89154.1596925503,84395.7906592679,88667.4223452473,76464.410316551,19379.9361803729
St. Kitts and Nevis,KNA,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa developing,SST,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895985.796284367,928689.503061664,965806.973805458,1003700.19462355,1025636.57004139,1025427.29432349,1041558.98790228,1065875.10601364,1085215.88522156,1049642.06705672,1095900.5262809,1127923.44401721,284512.847596136
Sub-Saharan Africa developing,SST,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990729.814095844,1025238.42565751,1057178.51718992,1073948.48960898,971472.035177286,891949.454598693,897530.875407294,953120.738560566,989627.08717509,939790.821916538,1069633.79988117,1096032.30922424,264588.073089759
Sudan,SDN,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Swaziland,SWZ,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Swaziland,SWZ,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,303955.660237649,310673.735938871,319078.084049807,321776.894807146,318686.43576675,315604.156245318,309215.198557173,320937.955987021,334239.252951798,339549.052262855,350601.519638599,365429.157892281,380084.380496208,398784.698103906,405022.227065954,414022.926684564,424083.089259595,440423.830896489,452997.904050158,475154.929422421,492047.57333893,489057.098155351,468295.218892811,494894.15356388,511003.931415272,509526.344364406,515393.642468055,529611.045556873,552098.04994421,562290.161075171,578081.36818794,589795.300347325,601715.44248482,587733.953942982,622655.549160591,640782.869939765,161025.023845233
Sweden,SWE,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,182120.760098336,205766.733374484,216678.74541226,260455.020730322,272452.983284429,283320.863695227,212903.976252433,229255.870837881,267788.206433173,291908.502402487,268387.822210385,270847.205799825,273771.394235952,263230.043838594,242603.339709183,268608.083704188,336100.334501614,385241.038818721,392205.254093895,424137.620575534,492520.696728295,522822.747393654,439344.80960815,496221.789712378,573849.161473049,553626.754031208,587563.666158836,584107.403536303,505223.720600864,515083.562361151,542086.280672256,556555.667617649,534415.346309684,548606.742793352,638204.289158841,589436.158443206,149755.378375239
Switzerland,CHE,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,390029.066510972,402833.287105983,420683.035932301,436301.325447344,432247.899250183,431621.384504823,430998.143388069,436606.158040522,439068.215602164,441131.37188979,450983.838596909,464233.176399205,471875.558664185,491096.669027028,499138.145132413,498816.751829814,498425.168078565,511167.671146024,525596.959494561,547425.707608839,568948.949147579,584304.866958133,570854.297279734,589198.171459239,600288.93632835,607545.511833739,618707.237417055,633034.080446848,643110.79071351,656439.369584721,665811.190585856,684892.305184175,692836.727829699,675474.557099355,703974.575180826,718915.031007942,180445.586133606
Switzerland,CHE,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,199409.691754461,215680.327249904,208314.584316333,267096.7179576,269744.379962267,280283.911721682,272035.540071851,302123.067246856,353618.209064315,340423.561135789,295028.603240577,303556.619268627,297791.466685921,279392.31538129,286957.171102301,310996.654479238,362870.279300092,404191.190727043,418120.49330393,442178.228049108,491595.76476421,568474.414108429,556408.552306922,599853.543034183,718028.472793758,686767.091963364,706842.876123542,728174.25643511,694359.656117468,687593.671524846,695787.242205487,726718.116035939,722071.295181823,740103.589498352,799672.760569272,807409.013757643,213389.958810215
Syrian Arab Republic,SYR,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Taiwan China,TWN,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,123735.946844048,133664.301313075,145322.411716426,153374.793510065,166215.000883447,180027.817054551,192294.836971654,206722.536145321,220156.466700201,233754.742494529,247900.023438454,258323.791133809,275714.221882705,293123.821289728,289015.606367434,304857.655322395,317736.764670177,339824.675695395,358118.826948154,378784.423540329,404733.258938574,407967.531644515,401387.18391965,442511.058407727,458769.141541173,468960.745581815,480607.919448436,503288.929559305,510665.980209869,521722.373061123,538998.564551351,554019.214216421,570994.086288428,590331.577201457,628866.434650661,643671.444341512,159149.819842787
Taiwan China,TWN,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,105277.513287411,126244.446173658,152939.216464864,166437.472110444,187405.848855648,223056.218954229,235124.568996393,256486.564984035,279349.122059587,292622.577084102,304087.050662398,280659.298248048,304047.968408586,330765.42996882,299583.35627831,307891.309709446,317611.320755598,347044.949366439,374219.505569076,386497.232564085,406872.888291622,416535.623646327,391421.09435167,446620.974915585,485433.038660012,496327.192491161,514134.170252262,536074.836708095,537032.785870281,544334.157438026,591130.912565464,609951.113934724,611865.067277421,676818.531567021,778236.136846337,762386.141817436,185216.102316586
Tajikistan,TJK,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
